Annee;Diplôme;Numéro de l'établissement;Établissement;Code de l'académie;Académie;Code du domaine;Domaine;Code de la discipline;Discipline;situation;Remarque;Nombre de réponses;Taux de réponse;Poids de la discipline;Taux d’insertion;% emplois cadre ou professions intermédiaires;% emplois stables;% emplois à temps plein;Salaire net médian des emplois à temps plein;Salaire brut annuel estimé;% de diplômés boursiers;Taux de chômage régional;Salaire net mensuel médian régional;% emplois cadre;% emplois extérieurs à la région de l’université;% femmes;Salaire net mensuel régional 1er quartile;Salaire net mensuel régional 3ème quartile;cle_ETAB;cle_DISC;Id_Paysage
2014;LICENCE PRO;0593279U;Université Polytechnique Hauts-de-France;A09;Lille;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;;29;71;9;100;94;81;97;ns;ns;29;11.7;1830;22;ns;;1470;2140;Université Polytechnique Hauts-de-France_18;disc16_18;SuUZ2
2014;LICENCE PRO;0593559Y;Lille 1 - Sciences technologies;A09;Lille;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;;121;86;42;90;75;66;96;1520;23700;19;11.7;1830;15;21;60.00;1470;2140;Lille 1 - Sciences technologies_18;disc01_18;qPCgk
2014;LICENCE PRO;0593559Y;Lille 1 - Sciences technologies;A09;Lille;DEG;Droit, économie et gestion;disc03;Économie;18 mois après le diplôme;;8;91;3;ns;ns;ns;ns;ns;ns;19;11.7;1830;ns;ns;;1470;2140;Lille 1 - Sciences technologies_18;disc03_18;qPCgk
2014;LICENCE PRO;0593559Y;Lille 1 - Sciences technologies;A09;Lille;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;;29;86;10;ns;ns;ns;ns;ns;ns;19;11.7;1830;ns;ns;;1470;2140;Lille 1 - Sciences technologies_30;disc07_30;qPCgk
2014;LICENCE PRO;0593559Y;Lille 1 - Sciences technologies;A09;Lille;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;18 mois après le diplôme;;10;93;3;ns;ns;ns;ns;ns;ns;19;11.7;1830;ns;ns;;1470;2140;Lille 1 - Sciences technologies_18;disc13_18;qPCgk
2014;LICENCE PRO;0593559Y;Lille 1 - Sciences technologies;A09;Lille;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;;43;89;14;93;98;83;100;1470;22900;19;11.7;1830;10;4;2.00;1470;2140;Lille 1 - Sciences technologies_18;disc16_18;qPCgk
2014;LICENCE PRO;0593560Z;Lille 2 - Droit et santé;A09;Lille;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;;88;75;70;90;70;75;99;1430;22200;23;11.7;1830;7;18;60.00;1470;2140;Lille 2 - Droit et santé_18;disc01_18;j5sy1
2014;LICENCE PRO;0593560Z;Lille 2 - Droit et santé;A09;Lille;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;;12;65;11;ns;ns;ns;ns;ns;ns;23;11.7;1830;ns;ns;;1470;2140;Lille 2 - Droit et santé_30;disc07_30;j5sy1
2014;LICENCE PRO;0593560Z;Lille 2 - Droit et santé;A09;Lille;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;30 mois après le diplôme;;12;65;11;ns;ns;ns;ns;ns;ns;23;11.7;1830;ns;ns;;1470;2140;Lille 2 - Droit et santé_30;disc11_30;j5sy1
2014;LICENCE PRO;0593560Z;Lille 2 - Droit et santé;A09;Lille;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;23;74;19;ns;ns;ns;ns;ns;ns;23;11.7;1830;ns;ns;;1470;2140;Lille 2 - Droit et santé_30;disc12_30;j5sy1
2014;LICENCE PRO;0593560Z;Lille 2 - Droit et santé;A09;Lille;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;;10;65;8;ns;ns;ns;ns;ns;ns;23;11.7;1830;ns;ns;;1470;2140;Lille 2 - Droit et santé_18;disc16_18;j5sy1
2014;LICENCE PRO;0593561A;Lille 3 - Charles-de-Gaulle;A09;Lille;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;;25;78;38;ns;ns;ns;ns;ns;ns;26;11.7;1830;ns;ns;;1470;2140;Lille 3 - Charles-de-Gaulle_18;disc01_18;QhvwL
2014;LICENCE PRO;0595964M;Littoral - Côte d'Opale;A09;Lille;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;;46;75;24;83;32;61;84;ns;ns;33;11.7;1830;5;16;74.00;1470;2140;Littoral - Côte d'Opale_30;disc04_30;yH19Y
2014;LICENCE PRO;0595964M;Littoral - Côte d'Opale;A09;Lille;DEG;Droit, économie et gestion;disc04;Gestion;18 mois après le diplôme;;46;75;24;86;29;42;84;ns;ns;33;11.7;1830;5;16;74.00;1470;2140;Littoral - Côte d'Opale_18;disc04_18;yH19Y
2014;LICENCE PRO;0595964M;Littoral - Côte d'Opale;A09;Lille;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;30 mois après le diplôme;;24;61;13;ns;ns;ns;ns;ns;ns;33;11.7;1830;ns;ns;;1470;2140;Littoral - Côte d'Opale_30;disc05_30;yH19Y
2014;LICENCE PRO;0595964M;Littoral - Côte d'Opale;A09;Lille;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;18 mois après le diplôme;;7;44;6;ns;ns;ns;ns;ns;ns;33;11.7;1830;ns;ns;;1470;2140;Littoral - Côte d'Opale_18;disc11_18;yH19Y
2014;LICENCE PRO;0595964M;Littoral - Côte d'Opale;A09;Lille;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;;69;70;34;90;76;71;97;1550;24200;33;11.7;1830;9;27;17.00;1470;2140;Littoral - Côte d'Opale_18;disc12_18;yH19Y
2014;LICENCE PRO;0595964M;Littoral - Côte d'Opale;A09;Lille;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;18 mois après le diplôme;;5;67;2;ns;ns;ns;ns;ns;ns;33;11.7;1830;ns;ns;;1470;2140;Littoral - Côte d'Opale_18;disc13_18;yH19Y
2014;LICENCE PRO;0595964M;Littoral - Côte d'Opale;A09;Lille;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;;40;68;20;87;72;57;95;1600;25000;33;11.7;1830;5;36;12.00;1470;2140;Littoral - Côte d'Opale_18;disc15_18;yH19Y
2014;LICENCE PRO;0623957P;Artois;A09;Lille;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;;131;73;38;91;42;74;94;1400;21800;25;11.7;1830;8;14;51.00;1470;2140;Artois_18;disc01_18;BWbvP
2014;LICENCE PRO;0623957P;Artois;A09;Lille;DEG;Droit, économie et gestion;disc04;Gestion;18 mois après le diplôme;;111;74;33;91;44;76;94;1400;21800;25;11.7;1830;10;15;47.00;1470;2140;Artois_18;disc04_18;BWbvP
2014;LICENCE PRO;0623957P;Artois;A09;Lille;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;18 mois après le diplôme;;11;60;3;ns;ns;ns;ns;ns;ns;25;11.7;1830;ns;ns;;1470;2140;Artois_18;disc05_18;BWbvP
2014;LICENCE PRO;0623957P;Artois;A09;Lille;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;30 mois après le diplôme;;13;72;3;ns;ns;ns;ns;ns;ns;25;11.7;1830;ns;ns;;1470;2140;Artois_30;disc17_30;BWbvP
2014;LICENCE PRO;0632035V;Clermont Auvergne;A06;Clermont-Ferrand;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;18 mois après le diplôme;;22;87;3;ns;ns;ns;ns;ns;ns;23;8.2;1830;ns;ns;;1470;2180;Clermont Auvergne_18;disc05_18;FvH4k
2014;LICENCE PRO;0632035V;Clermont Auvergne;A06;Clermont-Ferrand;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;18 mois après le diplôme;;78;79;12;88;40;31;96;1400;21800;23;8.2;1830;14;48;59.00;1470;2180;Clermont Auvergne_18;disc07_18;FvH4k
2014;LICENCE PRO;0632035V;Clermont Auvergne;A06;Clermont-Ferrand;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;180;76;28;97;75;82;100;1650;25700;23;8.2;1830;8;36;20.00;1470;2180;Clermont Auvergne_30;disc15_30;FvH4k
2014;LICENCE PRO;0632035V;Clermont Auvergne;A06;Clermont-Ferrand;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;18 mois après le diplôme;;18;84;3;ns;ns;ns;ns;ns;ns;23;8.2;1830;ns;ns;;1470;2180;Clermont Auvergne_18;disc17_18;FvH4k
2014;LICENCE PRO;0640251A;Pau - Pays de l'Adour;A04;Bordeaux;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;;90;77;37;92;23;70;94;1520;23700;17;9;1750;2;30;67.00;1390;2060;Pau - Pays de l'Adour_18;disc01_18;Mz286
2014;LICENCE PRO;0640251A;Pau - Pays de l'Adour;A04;Bordeaux;DEG;Droit, économie et gestion;disc03;Économie;30 mois après le diplôme;;12;94;5;ns;ns;ns;ns;ns;ns;17;9;1750;ns;ns;;1390;2060;Pau - Pays de l'Adour_30;disc03_30;Mz286
2014;LICENCE PRO;0640251A;Pau - Pays de l'Adour;A04;Bordeaux;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;;32;86;12;72;ns;ns;ns;ns;ns;17;9;1750;ns;ns;45.00;1390;2060;Pau - Pays de l'Adour_30;disc07_30;Mz286
2014;LICENCE PRO;0640251A;Pau - Pays de l'Adour;A04;Bordeaux;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;80;85;29;94;80;87;97;1560;24300;17;9;1750;11;27;17.00;1390;2060;Pau - Pays de l'Adour_30;disc15_30;Mz286
2014;LICENCE PRO;0640251A;Pau - Pays de l'Adour;A04;Bordeaux;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;;35;98;12;97;ns;74;100;ns;ns;17;9;1750;ns;19;;1390;2060;Pau - Pays de l'Adour_18;disc16_18;Mz286
2014;LICENCE PRO;0660437S;Perpignan - Via Domitia;A11;Montpellier;DEG;Droit, économie et gestion;disc02;Droit;18 mois après le diplôme;;12;38;7;ns;ns;ns;ns;ns;ns;25;11.2;1780;ns;ns;;1400;2110;Perpignan - Via Domitia_18;disc02_18;n1W55
2014;LICENCE PRO;0660437S;Perpignan - Via Domitia;A11;Montpellier;SHS;Sciences humaines et sociales;disc10;Information communication;18 mois après le diplôme;;16;72;10;ns;ns;ns;ns;ns;ns;25;11.2;1780;ns;ns;;1400;2110;Perpignan - Via Domitia_18;disc10_18;n1W55
2014;LICENCE PRO;0660437S;Perpignan - Via Domitia;A11;Montpellier;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;30 mois après le diplôme;;18;56;11;ns;ns;ns;ns;ns;ns;25;11.2;1780;ns;ns;;1400;2110;Perpignan - Via Domitia_30;disc11_30;n1W55
2014;LICENCE PRO;0660437S;Perpignan - Via Domitia;A11;Montpellier;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;76;60;48;89;81;78;96;1450;22600;25;11.2;1780;16;47;27.00;1400;2110;Perpignan - Via Domitia_30;disc12_30;n1W55
2014;LICENCE PRO;0660437S;Perpignan - Via Domitia;A11;Montpellier;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;46;56;29;89;90;83;97;1760;27400;25;11.2;1780;16;53;20.00;1400;2110;Perpignan - Via Domitia_30;disc15_30;n1W55
2014;LICENCE PRO;0673021V;Strasbourg;A15;Strasbourg;DEG;Droit, économie et gestion;disc02;Droit;30 mois après le diplôme;;6;91;2;ns;ns;ns;ns;ns;ns;8;9.4;1800;ns;ns;;1430;2130;Strasbourg_30;disc02_30;4k25D
2014;LICENCE PRO;0673021V;Strasbourg;A15;Strasbourg;DEG;Droit, économie et gestion;disc04;Gestion;18 mois après le diplôme;;55;67;18;95;31;78;98;1540;24000;8;9.4;1800;7;10;64.00;1430;2130;Strasbourg_18;disc04_18;4k25D
2014;LICENCE PRO;0673021V;Strasbourg;A15;Strasbourg;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;;225;76;68;92;84;63;99;1630;25400;8;9.4;1800;11;17;24.00;1430;2130;Strasbourg_18;disc12_18;4k25D
2014;LICENCE PRO;0673021V;Strasbourg;A15;Strasbourg;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;18 mois après le diplôme;;10;73;3;ns;ns;ns;ns;ns;ns;8;9.4;1800;ns;ns;;1430;2130;Strasbourg_18;disc13_18;4k25D
2014;LICENCE PRO;0673021V;Strasbourg;A15;Strasbourg;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;30 mois après le diplôme;;17;72;5;ns;ns;ns;ns;ns;ns;8;9.4;1800;ns;ns;;1430;2130;Strasbourg_30;disc17_30;4k25D
2014;LICENCE PRO;0681166Y;Mulhouse - Haute Alsace;A15;Strasbourg;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;;76;68;31;91;41;78;97;1520;23700;15;9.4;1800;7;17;79.00;1430;2130;Mulhouse - Haute Alsace_30;disc01_30;OJZ4a
2014;LICENCE PRO;0681166Y;Mulhouse - Haute Alsace;A15;Strasbourg;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;18 mois après le diplôme;;6;40;3;ns;ns;ns;ns;ns;ns;15;9.4;1800;ns;ns;;1430;2130;Mulhouse - Haute Alsace_18;disc05_18;OJZ4a
2014;LICENCE PRO;0681166Y;Mulhouse - Haute Alsace;A15;Strasbourg;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;18 mois après le diplôme;;49;70;20;80;34;68;89;ns;ns;15;9.4;1800;13;50;74.00;1430;2130;Mulhouse - Haute Alsace_18;disc07_18;OJZ4a
2014;LICENCE PRO;0681166Y;Mulhouse - Haute Alsace;A15;Strasbourg;SHS;Sciences humaines et sociales;disc10;Information communication;18 mois après le diplôme;;40;67;17;83;ns;72;ns;ns;ns;15;9.4;1800;ns;54;70.00;1430;2130;Mulhouse - Haute Alsace_18;disc10_18;OJZ4a
2014;LICENCE PRO;0681166Y;Mulhouse - Haute Alsace;A15;Strasbourg;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;;149;84;49;88;81;66;100;1580;24600;15;9.4;1800;13;23;15.00;1430;2130;Mulhouse - Haute Alsace_18;disc12_18;OJZ4a
2014;LICENCE PRO;0681166Y;Mulhouse - Haute Alsace;A15;Strasbourg;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;30 mois après le diplôme;;12;93;4;ns;ns;ns;ns;ns;ns;15;9.4;1800;ns;ns;;1430;2130;Mulhouse - Haute Alsace_30;disc14_30;OJZ4a
2014;LICENCE PRO;0681166Y;Mulhouse - Haute Alsace;A15;Strasbourg;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;18 mois après le diplôme;;12;93;4;ns;ns;ns;ns;ns;ns;15;9.4;1800;ns;ns;;1430;2130;Mulhouse - Haute Alsace_18;disc14_18;OJZ4a
2014;LICENCE PRO;0691774D;Lyon 1 - Claude Bernard;A10;Lyon;DEG;Droit, économie et gestion;disc03;Économie;18 mois après le diplôme;;17;86;3;ns;ns;ns;ns;ns;ns;7;8.2;1830;ns;ns;;1470;2180;Lyon 1 - Claude Bernard_18;disc03_18;etBz7
2014;LICENCE PRO;0691774D;Lyon 1 - Claude Bernard;A10;Lyon;DEG;Droit, économie et gestion;disc04;Gestion;18 mois après le diplôme;;69;76;13;94;78;70;97;1550;24200;7;8.2;1830;11;11;36.00;1470;2180;Lyon 1 - Claude Bernard_18;disc04_18;etBz7
2014;LICENCE PRO;0691774D;Lyon 1 - Claude Bernard;A10;Lyon;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;;18;86;3;ns;ns;ns;ns;ns;ns;7;8.2;1830;ns;ns;;1470;2180;Lyon 1 - Claude Bernard_30;disc07_30;etBz7
2014;LICENCE PRO;0691774D;Lyon 1 - Claude Bernard;A10;Lyon;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;;440;81;80;93;89;63;97;1650;25700;7;8.2;1830;9;27;29.00;1470;2180;Lyon 1 - Claude Bernard_18;disc12_18;etBz7
2014;LICENCE PRO;0691774D;Lyon 1 - Claude Bernard;A10;Lyon;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;30 mois après le diplôme;;63;80;11;97;93;79;100;1680;26300;7;8.2;1830;5;18;41.00;1470;2180;Lyon 1 - Claude Bernard_30;disc14_30;etBz7
2014;LICENCE PRO;0691775E;Lyon 2 - Lumière;A10;Lyon;DEG;Droit, économie et gestion;disc03;Économie;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);51;59;42;100;42;88;100;1730;27000;12;8.2;1830;;8;63.00;1470;2180;Lyon 2 - Lumière_18;disc03_18;CUBKB
2014;LICENCE PRO;0691775E;Lyon 2 - Lumière;A10;Lyon;DEG;Droit, économie et gestion;disc04;Gestion;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);6;19;5;ns;ns;ns;ns;ns;ns;12;8.2;1830;ns;ns;;1470;2180;Lyon 2 - Lumière_18;disc04_18;CUBKB
2014;LICENCE PRO;0691775E;Lyon 2 - Lumière;A10;Lyon;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;30 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);29;77;16;ns;ns;ns;ns;ns;ns;12;8.2;1830;ns;ns;;1470;2180;Lyon 2 - Lumière_30;disc06_30;CUBKB
2014;LICENCE PRO;0691775E;Lyon 2 - Lumière;A10;Lyon;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);29;77;16;88;ns;ns;ns;ns;ns;12;8.2;1830;ns;ns;;1470;2180;Lyon 2 - Lumière_18;disc06_18;CUBKB
2014;LICENCE PRO;0691775E;Lyon 2 - Lumière;A10;Lyon;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);10;58;7;ns;ns;ns;ns;ns;ns;12;8.2;1830;ns;ns;;1470;2180;Lyon 2 - Lumière_30;disc10_30;CUBKB
2014;LICENCE PRO;0691775E;Lyon 2 - Lumière;A10;Lyon;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;30 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);11;65;7;ns;ns;ns;ns;ns;ns;12;8.2;1830;ns;ns;;1470;2180;Lyon 2 - Lumière_30;disc11_30;CUBKB
2014;LICENCE PRO;0691775E;Lyon 2 - Lumière;A10;Lyon;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);11;65;7;ns;ns;ns;ns;ns;ns;12;8.2;1830;ns;ns;;1470;2180;Lyon 2 - Lumière_18;disc11_18;CUBKB
2014;LICENCE PRO;0691775E;Lyon 2 - Lumière;A10;Lyon;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);0;;;nd;nd;nd;nd;nd;nd;12;8.2;1830;nd;nd;;1470;2180;Lyon 2 - Lumière_18;disc15_18;CUBKB
2014;LICENCE PRO;0692437Z;Lyon 3 - Jean Moulin;A10;Lyon;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;;167;72;57;93;94;93;95;1650;25800;6;8.2;1830;11;15;67.00;1470;2180;Lyon 3 - Jean Moulin_30;disc04_30;7Gzub
2014;LICENCE PRO;0692437Z;Lyon 3 - Jean Moulin;A10;Lyon;DEG;Droit, économie et gestion;disc04;Gestion;18 mois après le diplôme;;167;72;57;93;55;74;95;1550;24200;6;8.2;1830;5;15;67.00;1470;2180;Lyon 3 - Jean Moulin_18;disc04_18;7Gzub
2014;LICENCE PRO;0692437Z;Lyon 3 - Jean Moulin;A10;Lyon;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;18 mois après le diplôme;;24;89;6;ns;ns;ns;ns;ns;ns;6;8.2;1830;ns;ns;;1470;2180;Lyon 3 - Jean Moulin_18;disc07_18;7Gzub
2014;LICENCE PRO;0692437Z;Lyon 3 - Jean Moulin;A10;Lyon;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;;17;88;5;ns;ns;ns;ns;ns;ns;6;8.2;1830;ns;ns;;1470;2180;Lyon 3 - Jean Moulin_30;disc10_30;7Gzub
2014;LICENCE PRO;0720916E;Le Mans;A17;Nantes;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;96;69;35;97;88;85;98;1630;25400;24;8;1760;8;72;27.00;1430;2060;Le Mans_30;disc12_30;9xlel
2014;LICENCE PRO;0720916E;Le Mans;A17;Nantes;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;43;65;16;100;86;88;100;1650;25700;24;8;1760;9;69;9.00;1430;2060;Le Mans_30;disc15_30;9xlel
2014;LICENCE PRO;0720916E;Le Mans;A17;Nantes;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;;43;65;16;ns;ns;ns;ns;ns;ns;24;8;1760;ns;69;9.00;1430;2060;Le Mans_18;disc15_18;9xlel
2014;LICENCE PRO;0720916E;Le Mans;A17;Nantes;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;;9;67;3;ns;ns;ns;ns;ns;ns;24;8;1760;ns;ns;;1430;2060;Le Mans_18;disc16_18;9xlel
2014;LICENCE PRO;0730858L;Savoie Mont Blanc;A08;Grenoble;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;;214;82;49;94;51;81;93;1600;25000;10;8.2;1830;12;23;50.00;1470;2180;Savoie Mont Blanc_30;disc01_30;zCa4j
2014;LICENCE PRO;0730858L;Savoie Mont Blanc;A08;Grenoble;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;;168;81;38;95;56;84;96;1710;26700;10;8.2;1830;14;23;42.00;1470;2180;Savoie Mont Blanc_30;disc04_30;zCa4j
2014;LICENCE PRO;0730858L;Savoie Mont Blanc;A08;Grenoble;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;219;87;47;96;84;80;97;1750;27300;10;8.2;1830;20;20;21.00;1470;2180;Savoie Mont Blanc_30;disc12_30;zCa4j
2014;LICENCE PRO;0730858L;Savoie Mont Blanc;A08;Grenoble;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;134;88;29;96;86;80;99;1800;28100;10;8.2;1830;14;25;18.00;1470;2180;Savoie Mont Blanc_30;disc15_30;zCa4j
2014;LICENCE PRO;0730858L;Savoie Mont Blanc;A08;Grenoble;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;51;87;11;100;92;96;100;1800;28100;10;8.2;1830;29;13;5.00;1470;2180;Savoie Mont Blanc_30;disc16_30;zCa4j
2014;LICENCE PRO;0751719L;Paris 3 - Sorbonne Nouvelle;A01;Paris;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;Université ayant participé à l'enquête mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;1;50;;;;;;;;43;8.3;2050;;;;1610;2560;Paris 3 - Sorbonne Nouvelle_18;disc01_18;8k883
2014;LICENCE PRO;0751720M;Paris 4 - Sorbonne;A01;Paris;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;Université ayant participé à l'enquête mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;5;80;;;;;;;;0;8.3;2050;;;;1610;2560;Paris 4 - Sorbonne_30;disc01_30;kvciR
2014;LICENCE PRO;0751720M;Paris 4 - Sorbonne;A01;Paris;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;Université ayant participé à l'enquête mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;5;80;;;;;;;;0;8.3;2050;;;;1610;2560;Paris 4 - Sorbonne_30;disc04_30;kvciR
2014;LICENCE PRO;0751720M;Paris 4 - Sorbonne;A01;Paris;DEG;Droit, économie et gestion;disc04;Gestion;18 mois après le diplôme;Université ayant participé à l'enquête mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;5;80;;;;;;;;0;8.3;2050;;;;1610;2560;Paris 4 - Sorbonne_18;disc04_18;kvciR
2014;LICENCE PRO;0751722P;Paris Pierre et Marie Curie;A01;Paris;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;30 mois après le diplôme;;27;79;40;ns;ns;ns;ns;ns;ns;4;8.3;2050;ns;ns;;1610;2560;Paris Pierre et Marie Curie_30;disc13_30;3RMeh
